id,qtr,ydstogo,ScoreDiff,PlayType
4052,2,high,tied,Pass
4064,2,high,tied,Pass
4073,2,high,tied,Pass
4086,2,high,tied,Pass
4089,2,high,tied,Pass
4090,2,high,tied,Pass
4092,2,high,tied,Pass
4095,2,high,tied,Pass
4096,2,high,tied,Pass
4100,2,high,tied,Pass
4102,2,high,tied,Pass
4106,2,high,tied,Pass
4117,2,high,tied,Pass
4119,2,high,tied,Pass
4127,2,high,tied,Pass
4131,2,high,tied,Pass
4137,2,high,tied,Pass
4141,2,high,tied,Run
4142,2,high,tied,Pass
4143,2,high,tied,Pass
4153,2,high,tied,Pass
4156,2,high,tied,Run
4163,2,high,tied,Pass
4164,2,high,tied,Pass
4176,2,high,tied,Pass
4186,2,high,tied,Pass
4188,2,high,tied,Pass
4193,2,high,tied,Pass
4196,2,high,tied,Pass
4200,2,high,tied,Pass
4207,2,high,tied,Pass
4214,2,high,tied,Pass
4215,2,high,tied,Pass
4217,2,high,tied,Pass
4218,2,high,tied,Pass
4223,2,high,winning,Run
4229,2,high,winning,Pass
4232,2,high,winning,Pass
4233,2,high,winning,Pass
4238,2,high,winning,Pass
4245,2,high,winning,Pass
4248,2,high,winning,Pass
4251,2,high,winning,Pass
4257,2,high,winning,Pass
4258,2,high,winning,Pass
4267,2,high,winning,Pass
4273,2,high,winning,Pass
4276,2,high,winning,Pass
4277,2,high,winning,Pass
4280,2,high,winning,Pass
4282,2,high,winning,Pass
4291,2,high,winning,Pass
4292,2,high,winning,Pass
4293,2,high,winning,Pass
4294,2,high,winning,Pass
4299,2,high,winning,Pass
4303,2,high,winning,Pass
4307,2,high,winning,Pass
4309,2,high,winning,Pass
4314,2,high,winning,Pass
4318,2,high,winning,Pass
4320,2,high,winning,Pass
4323,2,high,winning,Run
4325,2,high,winning,Pass
4327,2,high,winning,Pass
4334,2,high,winning,Pass
4338,2,high,winning,Pass
4339,2,high,winning,Pass
4340,2,high,winning,Pass
4352,2,high,winning,Pass
4353,2,high,winning,Pass
4356,2,high,winning,Pass
4357,2,high,winning,Pass
4358,2,high,winning,Pass
4361,2,high,winning,Pass
4363,2,high,winning,Pass
4364,2,high,winning,Pass
4368,2,high,winning,Pass
4369,2,high,winning,Pass
4372,2,high,winning,Pass
4381,2,high,winning,Pass
4382,2,high,winning,Pass
4385,2,high,winning,Pass
4386,2,high,winning,Pass
4388,2,high,winning,Pass
4389,2,high,winning,Run
4395,2,high,winning,Pass
4396,2,high,winning,Pass
4402,2,high,winning,Pass
4406,2,high,winning,Pass
4411,2,high,winning,Pass
4429,2,high,winning,Pass
4430,2,high,winning,Pass
4432,2,high,winning,Pass
4434,2,high,winning,Pass
4439,2,high,winning,Pass
4441,2,high,winning,Pass
4443,2,high,winning,Run
4453,2,high,winning,Pass
4455,2,high,winning,Run
4457,2,high,winning,Pass
4459,2,high,winning,Pass
4464,2,high,winning,Pass
4466,2,high,winning,Pass
4471,2,high,winning,Pass
4480,2,high,winning,Pass
4483,2,high,winning,Run
4484,2,high,winning,Pass
4497,2,high,winning,Pass
4498,2,high,winning,Pass
4501,2,high,winning,Pass
4510,2,high,winning,Pass
4519,2,high,winning,Pass
4521,2,high,winning,Run
4523,2,high,winning,Pass
4525,2,high,winning,Pass
4527,2,high,winning,Pass
4533,2,high,winning,Run
4543,2,high,winning,Pass
4544,2,high,winning,Pass
4547,2,high,winning,Pass
4554,2,high,winning,Pass
4560,2,high,winning,Pass
4572,2,high,winning,Pass
4575,2,high,winning,Run
4579,2,high,winning,Pass
4581,2,high,winning,Pass
4583,2,high,winning,Pass
4584,2,high,winning,Pass
4593,2,high,winning,Pass
4596,2,high,winning,Pass
4602,2,high,winning,Run
4612,2,high,winning,Pass
4616,2,high,winning,Pass
4617,2,high,winning,Run
4618,2,high,winning,Pass
4624,2,high,winning,Pass
4626,2,high,winning,Pass
4630,2,high,winning,Pass
4632,2,high,winning,Run
4646,2,high,winning,Pass
4650,2,high,winning,Pass
4651,2,high,winning,Pass
4653,2,high,winning,Pass
4659,2,high,winning,Pass
4663,2,high,winning,Run
4666,2,high,winning,Run
4668,2,high,winning,Pass
4676,2,high,winning,Pass
4679,2,high,winning,Pass
4682,2,high,winning,Pass
4685,2,high,winning,Pass
4689,2,high,winning,Run
4692,2,high,winning,Pass
4694,2,high,winning,Pass
4697,2,high,winning,Pass
4703,2,high,winning,Pass
4705,2,high,winning,Pass
4707,2,high,winning,Pass
4715,2,high,winning,Pass
4721,2,high,winning,Pass
4723,2,high,winning,Pass
4731,2,high,winning,Pass
4736,2,high,winning,Run
4738,2,high,winning,Pass
4740,2,high,winning,Pass
4745,2,high,winning,Pass
4747,2,high,winning,Pass
4754,2,high,winning,Pass
4759,2,high,winning,Pass
4764,2,high,winning,Pass
4765,2,high,winning,Pass
4768,2,high,winning,Pass
4771,2,high,winning,Pass
4774,2,high,winning,Pass
4787,2,high,winning,Run
4789,2,high,winning,Pass
4796,2,high,winning,Pass
4797,2,high,winning,Pass
4799,2,high,winning,Pass
4822,2,high,winning,Pass
4824,2,high,winning,Pass
4829,2,high,winning,Pass
4834,2,high,winning,Pass
4835,2,high,winning,Pass
4836,2,high,winning,Pass
4837,2,high,winning,Pass
4840,2,high,winning,Pass
4842,2,high,winning,Pass
4845,2,high,winning,Pass
4853,2,high,winning,Pass
4854,2,high,winning,Pass
4856,2,high,winning,Pass
4858,2,high,winning,Pass
4861,2,high,winning,Pass
4871,2,high,winning,Pass
4875,2,high,winning,Pass
4877,2,high,winning,Pass
4879,2,high,winning,Pass
4881,2,high,winning,Pass
4882,2,high,winning,Pass
4887,2,high,winning,Pass
4895,2,high,winning,Pass
4898,2,high,winning,Pass
4899,2,high,winning,Pass
4900,2,high,winning,Pass
4902,2,high,winning,Pass
4904,2,high,winning,Pass
4906,2,high,winning,Pass
4912,2,high,winning,Pass
4914,2,high,winning,Pass
4917,2,high,winning,Pass
4921,2,high,winning,Run
4926,2,high,winning,Pass
4931,2,high,winning,Pass
4936,2,high,winning,Pass
4945,2,high,winning,Pass
4969,2,high,winning,Pass
4972,2,high,winning,Pass
4973,2,high,winning,Pass
4976,2,high,winning,Pass
4981,2,high,winning,Pass
4982,2,high,winning,Pass
4990,2,high,winning,Pass
4992,2,high,winning,Pass
4993,2,high,winning,Pass
4999,2,high,winning,Pass
5001,2,high,winning,Pass
5005,2,high,winning,Pass
5009,2,high,winning,Pass
5022,2,high,winning,Pass
5030,2,high,winning,Pass
5032,2,high,winning,Pass
5035,2,high,winning,Pass
5036,2,high,winning,Pass
5037,2,high,winning,Run
5052,2,high,winning,Pass
5055,2,high,winning,Pass
5058,2,high,winning,Pass
5060,2,high,winning,Pass
5061,2,high,winning,Pass
5071,2,high,winning,Pass
5079,2,high,winning,Pass
5080,2,high,winning,Pass
5081,2,high,winning,Pass
5088,2,high,winning,Pass
5090,2,high,winning,Pass
5091,2,high,winning,Pass
5092,2,high,winning,Run
5093,2,high,winning,Pass
5095,2,high,winning,Pass
5097,2,high,winning,Pass
5098,2,high,winning,Pass
5100,2,high,winning,Pass
5106,2,high,winning,Pass
5107,2,high,winning,Pass
5127,2,high,winning,Run
5128,2,high,winning,Pass
5133,2,high,winning,Pass
5134,2,high,winning,Pass
5138,2,high,winning,Pass
5139,2,high,winning,Pass
5145,2,high,winning,Pass
5146,2,high,winning,Pass
5148,2,high,winning,Pass
5154,2,high,winning,Run
5155,2,high,winning,Pass
5161,2,high,winning,Pass
5162,2,high,winning,Run
5163,2,high,winning,Pass
5165,2,high,winning,Run
5176,2,high,winning,Pass
5182,2,high,winning,Pass
5198,2,high,winning,Pass
5207,2,high,winning,Pass
5213,2,high,winning,Pass
5218,2,high,winning,Pass
5225,2,high,winning,Pass
5232,2,high,winning,Pass
5242,2,high,winning,Pass
5243,2,high,winning,Run
5246,2,high,winning,Pass
5248,2,high,winning,Pass
5249,2,high,winning,Pass
5255,2,high,winning,Pass
5267,2,high,winning,Pass
5268,2,high,winning,Pass
5269,2,high,winning,Pass
5270,2,high,winning,Pass
5272,2,high,winning,Pass
5276,2,high,winning,Pass
5277,2,high,winning,Pass
5291,2,high,winning,Pass
5295,2,high,winning,Pass
5303,2,high,winning,Pass
5309,2,high,winning,Pass
5313,2,high,winning,Pass
5320,2,high,winning,Run
5323,2,high,winning,Pass
5324,2,high,winning,Pass
5329,2,high,winning,Pass
5332,2,high,winning,Pass
5341,2,high,winning,Pass
5343,2,high,winning,Pass
5345,2,high,winning,Pass
5347,2,high,winning,Pass
5350,2,high,winning,Pass
5356,2,high,winning,Pass
5361,2,high,winning,Pass
5362,2,high,winning,Run
5372,2,high,winning,Pass
5373,2,high,winning,Pass
5381,2,high,winning,Run
5386,2,high,winning,Pass
5391,3,high,losing,Pass
5397,3,high,losing,Pass
5404,3,high,losing,Pass
5406,3,high,losing,Pass
5407,3,high,losing,Pass
5409,3,high,losing,Pass
5410,3,high,losing,Pass
5414,3,high,losing,Pass
5416,3,high,losing,Pass
5423,3,high,losing,Pass
5425,3,high,losing,Pass
5426,3,high,losing,Run
5429,3,high,losing,Pass
5433,3,high,losing,Run
5435,3,high,losing,Pass
5443,3,high,losing,Pass
5453,3,high,losing,Run
5459,3,high,losing,Pass
5471,3,high,losing,Pass
5474,3,high,losing,Pass
5477,3,high,losing,Pass
5484,3,high,losing,Pass
5493,3,high,losing,Pass
5494,3,high,losing,Pass
5495,3,high,losing,Pass
5496,3,high,losing,Pass
5500,3,high,losing,Pass
5511,3,high,losing,Pass
5517,3,high,losing,Pass
5518,3,high,losing,Pass
5520,3,high,losing,Pass
5521,3,high,losing,Pass
5530,3,high,losing,Pass
5544,3,high,losing,Pass
5546,3,high,losing,Pass
5561,3,high,losing,Pass
5567,3,high,losing,Pass
5573,3,high,losing,Pass
5577,3,high,losing,Pass
5579,3,high,losing,Pass
5582,3,high,losing,Pass
5589,3,high,losing,Pass
5592,3,high,losing,Pass
5593,3,high,losing,Pass
5610,3,high,losing,Pass
5613,3,high,losing,Pass
5614,3,high,losing,Pass
5622,3,high,losing,Pass
5623,3,high,losing,Pass
5627,3,high,losing,Pass
5639,3,high,losing,Pass
5641,3,high,losing,Pass
5643,3,high,losing,Pass
5647,3,high,losing,Pass
5650,3,high,losing,Pass
5663,3,high,losing,Pass
5664,3,high,losing,Pass
5667,3,high,losing,Pass
5671,3,high,losing,Pass
5672,3,high,losing,Pass
5675,3,high,losing,Pass
5677,3,high,losing,Pass
5678,3,high,losing,Pass
5684,3,high,losing,Pass
5687,3,high,losing,Pass
5693,3,high,losing,Pass
5694,3,high,losing,Pass
5695,3,high,losing,Pass
5696,3,high,losing,Pass
5701,3,high,losing,Pass
5702,3,high,losing,Pass
5703,3,high,losing,Pass
5705,3,high,losing,Run
5709,3,high,losing,Pass
5710,3,high,losing,Run
5721,3,high,losing,Pass
5727,3,high,losing,Pass
5728,3,high,losing,Pass
5733,3,high,losing,Pass
5736,3,high,losing,Pass
5737,3,high,losing,Pass
5740,3,high,losing,Pass
5745,3,high,losing,Pass
5746,3,high,losing,Pass
5749,3,high,losing,Pass
5757,3,high,losing,Pass
5759,3,high,losing,Pass
5765,3,high,losing,Pass
5766,3,high,losing,Pass
5774,3,high,losing,Pass
5795,3,high,losing,Pass
5797,3,high,losing,Pass
5807,3,high,losing,Pass
5808,3,high,losing,Pass
5817,3,high,losing,Pass
5829,3,high,losing,Pass
5834,3,high,losing,Pass
5845,3,high,losing,Pass
5848,3,high,losing,Run
5850,3,high,losing,Pass
5853,3,high,losing,Pass
5859,3,high,losing,Pass
5862,3,high,losing,Pass
5863,3,high,losing,Run
5865,3,high,losing,Pass
5866,3,high,losing,Pass
5871,3,high,losing,Pass
5884,3,high,losing,Pass
5890,3,high,losing,Run
5892,3,high,losing,Pass
5894,3,high,losing,Pass
5896,3,high,losing,Pass
5897,3,high,losing,Pass
5898,3,high,losing,Pass
5905,3,high,losing,Run
5906,3,high,losing,Pass
5912,3,high,losing,Pass
5914,3,high,losing,Pass
5925,3,high,losing,Pass
5928,3,high,losing,Pass
5934,3,high,losing,Pass
5947,3,high,losing,Pass
5955,3,high,losing,Pass
5960,3,high,losing,Pass
5961,3,high,losing,Pass
5966,3,high,losing,Pass
5967,3,high,losing,Pass
5975,3,high,losing,Pass
5981,3,high,losing,Run
5984,3,high,losing,Pass
5985,3,high,losing,Pass
5991,3,high,losing,Pass
5993,3,high,losing,Pass
5995,3,high,losing,Pass
5996,3,high,losing,Pass
6005,3,high,losing,Pass
6006,3,high,losing,Pass
6011,3,high,losing,Pass
6012,3,high,losing,Pass
6014,3,high,losing,Pass
6016,3,high,losing,Run
6018,3,high,losing,Pass
6019,3,high,losing,Pass
6024,3,high,losing,Pass
6028,3,high,losing,Pass
6039,3,high,losing,Pass
6040,3,high,losing,Pass
6041,3,high,losing,Pass
6045,3,high,losing,Pass
6048,3,high,losing,Pass
6052,3,high,losing,Pass
6055,3,high,losing,Pass
6057,3,high,losing,Pass
6065,3,high,losing,Pass
6066,3,high,losing,Pass
6069,3,high,losing,Pass
6071,3,high,losing,Pass
6073,3,high,losing,Pass
6080,3,high,losing,Pass
6081,3,high,losing,Pass
6083,3,high,losing,Pass
6085,3,high,losing,Pass
6086,3,high,losing,Pass
6087,3,high,losing,Pass
6089,3,high,losing,Pass
6100,3,high,losing,Pass
6107,3,high,losing,Pass
6110,3,high,losing,Run
6113,3,high,losing,Run
6115,3,high,losing,Pass
6119,3,high,losing,Pass
6123,3,high,losing,Pass
6125,3,high,losing,Pass
6127,3,high,losing,Pass
6131,3,high,losing,Pass
6132,3,high,losing,Pass
6133,3,high,losing,Pass
6138,3,high,losing,Pass
6139,3,high,losing,Pass
6144,3,high,losing,Pass
6151,3,high,losing,Pass
6152,3,high,losing,Pass
6154,3,high,losing,Pass
6155,3,high,losing,Pass
6159,3,high,losing,Pass
6165,3,high,losing,Pass
6166,3,high,losing,Pass
6167,3,high,losing,Pass
6168,3,high,losing,Pass
6173,3,high,losing,Pass
6176,3,high,losing,Pass
6178,3,high,losing,Pass
6179,3,high,losing,Pass
6181,3,high,losing,Pass
6184,3,high,losing,Pass
6187,3,high,losing,Pass
6189,3,high,losing,Pass
6190,3,high,losing,Pass
6200,3,high,losing,Pass
6203,3,high,losing,Pass
6204,3,high,losing,Pass
6207,3,high,losing,Pass
6219,3,high,losing,Pass
6222,3,high,losing,Pass
6224,3,high,losing,Pass
6225,3,high,losing,Pass
6229,3,high,losing,Pass
6230,3,high,losing,Pass
6234,3,high,losing,Pass
6237,3,high,losing,Pass
6240,3,high,losing,Pass
6244,3,high,losing,Pass
6249,3,high,losing,Pass
6251,3,high,losing,Run
6253,3,high,losing,Pass
6265,3,high,losing,Pass
6277,3,high,losing,Pass
6279,3,high,losing,Pass
6281,3,high,losing,Pass
6286,3,high,losing,Pass
6288,3,high,losing,Run
6304,3,high,losing,Pass
6305,3,high,losing,Pass
6308,3,high,losing,Pass
6318,3,high,losing,Pass
6321,3,high,losing,Pass
6330,3,high,losing,Pass
6335,3,high,losing,Pass
6338,3,high,losing,Pass
6339,3,high,losing,Pass
6341,3,high,losing,Pass
6347,3,high,losing,Pass
6348,3,high,losing,Pass
6349,3,high,losing,Pass
6356,3,high,losing,Pass
6359,3,high,losing,Pass
6361,3,high,losing,Pass
6367,3,high,losing,Pass
6368,3,high,losing,Pass
6370,3,high,losing,Pass
6371,3,high,losing,Pass
6373,3,high,losing,Run
6383,3,high,losing,Pass
6385,3,high,losing,Pass
6387,3,high,losing,Pass
6395,3,high,losing,Pass
6400,3,high,losing,Pass
6401,3,high,losing,Pass
6408,3,high,losing,Pass
6418,3,high,losing,Pass
6423,3,high,losing,Pass
6426,3,high,losing,Pass
6427,3,high,losing,Pass
6432,3,high,losing,Pass
6434,3,high,losing,Pass
6436,3,high,losing,Pass
6437,3,high,losing,Pass
6440,3,high,losing,Pass
6449,3,high,losing,Pass
6453,3,high,losing,Pass
6457,3,high,losing,Pass
6462,3,high,losing,Pass
6463,3,high,losing,Pass
6464,3,high,losing,Run
6466,3,high,losing,Pass
6467,3,high,losing,Pass
6469,3,high,losing,Pass
6471,3,high,losing,Pass
6474,3,high,losing,Pass
6476,3,high,losing,Pass
6478,3,high,losing,Pass
6497,3,high,losing,Pass
6504,3,high,losing,Pass
6511,3,high,losing,Pass
6513,3,high,losing,Run
6517,3,high,losing,Pass
6518,3,high,losing,Pass
6529,3,high,losing,Pass
6533,3,high,losing,Pass
6535,3,high,losing,Pass
6536,3,high,losing,Pass
6537,3,high,losing,Pass
6542,3,high,losing,Pass
6545,3,high,losing,Pass
6546,3,high,losing,Pass
6553,3,high,losing,Pass
6554,3,high,losing,Pass
6558,3,high,losing,Pass
6564,3,high,losing,Pass
6566,3,high,losing,Pass
6569,3,high,losing,Pass
6575,3,high,losing,Pass
6577,3,high,losing,Pass
6581,3,high,losing,Pass
6582,3,high,losing,Pass
6585,3,high,losing,Pass
6588,3,high,losing,Pass
6591,3,high,losing,Pass
6602,3,high,losing,Pass
6607,3,high,losing,Pass
6608,3,high,losing,Pass
6614,3,high,losing,Pass
6618,3,high,losing,Pass
6619,3,high,losing,Pass
6620,3,high,losing,Run
6621,3,high,losing,Pass
6629,3,high,losing,Pass
6631,3,high,tied,Pass
6636,3,high,tied,Pass
6640,3,high,tied,Pass
6645,3,high,tied,Pass
6647,3,high,tied,Pass
6655,3,high,tied,Pass
6664,3,high,tied,Pass
6672,3,high,tied,Pass
6674,3,high,tied,Pass
6678,3,high,tied,Pass
6679,3,high,tied,Pass
6686,3,high,tied,Pass
6687,3,high,tied,Pass
6688,3,high,tied,Pass
6689,3,high,tied,Pass
6690,3,high,tied,Pass
6691,3,high,tied,Pass
6692,3,high,tied,Pass
6693,3,high,tied,Pass
6698,3,high,tied,Pass
6699,3,high,tied,Run
6700,3,high,tied,Run
6701,3,high,tied,Pass
6707,3,high,tied,Pass
6717,3,high,tied,Run
6721,3,high,tied,Pass
6725,3,high,tied,Pass
6728,3,high,tied,Pass
6740,3,high,tied,Pass
6742,3,high,tied,Pass
6743,3,high,tied,Pass
6750,3,high,tied,Run
6752,3,high,tied,Pass
6754,3,high,tied,Pass
6758,3,high,tied,Pass
6761,3,high,tied,Pass
6763,3,high,tied,Run
6788,3,high,winning,Pass
6792,3,high,winning,Pass
6795,3,high,winning,Pass
6797,3,high,winning,Pass
6801,3,high,winning,Pass
6802,3,high,winning,Pass
6805,3,high,winning,Pass
6807,3,high,winning,Pass
6808,3,high,winning,Pass
6809,3,high,winning,Pass
6810,3,high,winning,Pass
6814,3,high,winning,Pass
6816,3,high,winning,Pass
6820,3,high,winning,Pass
6822,3,high,winning,Pass
6824,3,high,winning,Pass
6827,3,high,winning,Pass
6830,3,high,winning,Pass
6834,3,high,winning,Pass
6843,3,high,winning,Run
6844,3,high,winning,Pass
6847,3,high,winning,Pass
6849,3,high,winning,Run
6854,3,high,winning,Pass
6858,3,high,winning,Pass
6863,3,high,winning,Pass
6864,3,high,winning,Pass
6867,3,high,winning,Pass
6870,3,high,winning,Pass
6881,3,high,winning,Pass
6882,3,high,winning,Pass
6883,3,high,winning,Pass
6894,3,high,winning,Pass
6899,3,high,winning,Pass
6904,3,high,winning,Pass
6905,3,high,winning,Pass
6911,3,high,winning,Pass
6919,3,high,winning,Pass
6921,3,high,winning,Pass
6926,3,high,winning,Pass
6928,3,high,winning,Pass
6929,3,high,winning,Pass
6930,3,high,winning,Pass
6939,3,high,winning,Pass
6940,3,high,winning,Pass
6945,3,high,winning,Pass
6946,3,high,winning,Pass
6948,3,high,winning,Pass
6965,3,high,winning,Pass
6967,3,high,winning,Pass
6969,3,high,winning,Pass
6974,3,high,winning,Pass
6977,3,high,winning,Pass
6984,3,high,winning,Pass
6985,3,high,winning,Pass
6988,3,high,winning,Pass
6997,3,high,winning,Pass
7003,3,high,winning,Pass
7009,3,high,winning,Pass
7011,3,high,winning,Pass
7014,3,high,winning,Pass
7019,3,high,winning,Pass
7023,3,high,winning,Pass
7025,3,high,winning,Pass
7027,3,high,winning,Run
7028,3,high,winning,Pass
7037,3,high,winning,Pass
7038,3,high,winning,Pass
7045,3,high,winning,Pass
7046,3,high,winning,Pass
7047,3,high,winning,Pass
7062,3,high,winning,Run
7068,3,high,winning,Pass
7073,3,high,winning,Pass
7092,3,high,winning,Pass
7093,3,high,winning,Pass
7094,3,high,winning,Pass
7097,3,high,winning,Pass
7101,3,high,winning,Pass
7102,3,high,winning,Pass
7114,3,high,winning,Pass
7115,3,high,winning,Pass
7121,3,high,winning,Pass
7123,3,high,winning,Pass
7126,3,high,winning,Pass
7130,3,high,winning,Pass
7138,3,high,winning,Pass
7142,3,high,winning,Pass
7152,3,high,winning,Pass
7155,3,high,winning,Pass
7163,3,high,winning,Pass
7165,3,high,winning,Pass
7166,3,high,winning,Pass
7167,3,high,winning,Pass
7169,3,high,winning,Pass
7171,3,high,winning,Pass
7182,3,high,winning,Pass
7185,3,high,winning,Pass
7187,3,high,winning,Pass
7189,3,high,winning,Pass
7191,3,high,winning,Pass
7200,3,high,winning,Pass
7202,3,high,winning,Pass
7204,3,high,winning,Pass
7205,3,high,winning,Pass
7206,3,high,winning,Pass
7207,3,high,winning,Pass
7212,3,high,winning,Pass
7213,3,high,winning,Run
7221,3,high,winning,Pass
7226,3,high,winning,Pass
7231,3,high,winning,Pass
7235,3,high,winning,Pass
7236,3,high,winning,Pass
7237,3,high,winning,Pass
7249,3,high,winning,Pass
7253,3,high,winning,Pass
7254,3,high,winning,Pass
7258,3,high,winning,Pass
7259,3,high,winning,Run
7260,3,high,winning,Pass
7265,3,high,winning,Pass
7268,3,high,winning,Pass
7271,3,high,winning,Pass
7277,3,high,winning,Pass
7289,3,high,winning,Pass
7290,3,high,winning,Pass
7292,3,high,winning,Pass
7293,3,high,winning,Run
7298,3,high,winning,Pass
7304,3,high,winning,Pass
7305,3,high,winning,Pass
7310,3,high,winning,Pass
7316,3,high,winning,Pass
7319,3,high,winning,Pass
7321,3,high,winning,Pass
7323,3,high,winning,Pass
7324,3,high,winning,Pass
7331,3,high,winning,Pass
7333,3,high,winning,Pass
7336,3,high,winning,Pass
7343,3,high,winning,Pass
7345,3,high,winning,Pass
7353,3,high,winning,Pass
7354,3,high,winning,Pass
7355,3,high,winning,Pass
7357,3,high,winning,Pass
7362,3,high,winning,Pass
7367,3,high,winning,Pass
7370,3,high,winning,Pass
7377,3,high,winning,Pass
7379,3,high,winning,Pass
